"","j_hidp","j_qfhigh_dv"
"32467",1567168818,96
"32468",1567175618,96
"32469",1567196018,2
"32470",1567202818,96
"32471",1567202818,96
"32472",1567209618,13
"32473",1567216418,4
"32474",1570589218,13
"32475",1567230018,96
"32476",1567236818,13
"32477",1567236818,14
"32478",1567236818,13
"32479",1567243618,3
"32480",1567243618,7
"32481",1567250418,1
"32482",1567250418,7
"32483",1567264018,1
"32484",1567270818,1
"32485",1567277618,96
"32486",1567284418,7
"32487",1567284418,1
"32488",1567284418,7
"32489",1567284418,7
"32490",1567284418,13
"32491",1567291218,7
"32492",1567291218,7
"32493",1567298018,13
"32494",1567311618,96
"32495",1567304818,2
"32496",1567318418,13
"32497",1567332018,11
"32498",1567338818,1
"32499",1567338818,1
"32500",1567338818,13
"32501",1567345618,13
"32502",1567352418,13
"32503",1567359218,2
"32504",1567366018,7
"32505",1567359898,7
"32506",1567379618,3
"32507",1567386418,1
"32508",1567393218,2
"32509",1567400018,2
"32510",1567413618,4
"32511",1567420418,3
"32512",1567420418,3
"32513",1567427218,5
"32514",1567434018,96
"32515",1567434018,16
"32516",1567440818,7
"32517",1567440818,2
"32518",1567447618,2
"32519",1567447618,2
"32520",1567454418,2
"32521",1567454418,13
"32522",1567461218,5
"32523",1567461218,13
"32524",1567468018,2
"32525",1567481618,3
"32526",1567474818,3
"32527",1567488418,96
"32528",1567488418,13
"32529",1567495218,3
"32530",1567502018,2
"32531",1567502018,2
"32532",1567508818,13
"32533",1567522418,13
"32534",1567542818,1
"32535",1567542818,1
"32536",1567549618,2
"32537",1567556418,7
"32538",1567556418,13
"32539",1567556418,1
"32540",1567563218,13
"32541",1567563218,3
"32542",1567563218,7
"32543",1567563218,7
"32544",1567576818,2
"32545",1567570018,2
"32546",1567583618,13
"32547",1567583618,96
"32548",1567590418,1
"32549",1567597218,13
"32550",1567597218,13
"32551",1567604018,2
"32552",1567604018,2
"32553",1567610818,96
"32554",1567610818,14
"32555",1567617618,3
"32556",1567617618,3
"32557",1567617618,2
"32558",1567624418,96
"32559",1567631218,1
"32560",1567631218,3
"32561",1567638018,3
"32562",1567644818,7
"32563",1567644818,7
"32564",1567651618,10
"32565",1567665218,1
"32566",1567665218,2
"32567",1567672018,4
"32568",1567678818,1
"32569",1567678818,1
"32570",1567678818,7
"32571",1567685618,7
"32572",1567692418,2
"32573",1567699218,13
"32574",1567706018,1
"32575",1567712818,7
"32576",1567712818,3
"32577",1567719618,16
"32578",1567733218,13
"32579",1567733218,3
"32580",1570630018,1
"32581",1570630018,1
"32582",1570630018,7
"32583",1570630018,3
"32584",1567746818,3
"32585",1567746818,3
"32586",1567760418,96
"32587",1567760418,13
"32588",1567767218,1
"32589",1567767218,2
"32590",1567774018,13
"32591",1567780818,96
"32592",1567780818,96
"32593",1567787618,13
"32594",1567801218,96
"32595",1567814818,13
"32596",1567821618,13
"32597",1567828418,7
"32598",1567828418,13
"32599",1567828418,7
"32600",1567828418,13
"32601",1567842018,13
"32602",1567855618,96
"32603",1567862418,13
"32604",1567862418,13
"32605",1567862418,11
"32606",1567869218,7
"32607",1567903218,96
"32608",1567903218,96
"32609",1567916818,96
"32610",1567923618,2
"32611",1567923618,3
"32612",1567937218,12
"32613",1567957618,5
"32614",1567964418,96
"32615",1567964418,96
"32616",1567971218,11
"32617",1567991618,13
"32618",1567998418,11
"32619",1567998418,13
"32620",1568005218,7
"32621",1568005218,3
"32622",1568012018,11
"32623",1568012018,4
"32624",1568018818,13
"32625",1568025618,1
"32626",1568032418,4
"32627",1568032418,4
"32628",1568039218,96
"32629",1568046018,96
"32630",1568052818,96
"32631",1568052818,3
"32632",1568052818,11
"32633",1568059618,3
"32634",1568080018,1
"32635",1568066418,1
"32636",1568073218,2
"32637",1568086818,4
"32638",1568086818,13
"32639",1568086818,15
"32640",1568100418,11
"32641",1568100418,13
"32642",1568100418,11
"32643",1568114018,3
"32644",1568134418,5
"32645",1568134418,2
"32646",1564761618,13
"32647",1568141218,16
"32648",1568148018,96
"32649",1568148018,13
"32650",1568154818,96
"32651",1564768418,13
"32652",1568161618,11
"32653",1568168418,96
"32654",1568175218,96
"32655",1568175218,13
"32656",1568182018,96
"32657",1568182018,96
"32658",1568188818,3
"32659",1568202418,1
"32660",1568202418,1
"32661",1568209218,3
"32662",1568222818,1
"32663",1568222818,1
"32664",1568243218,1
"32665",1568243218,15
"32666",1568256818,1
"32667",1568256818,7
"32668",1568263618,4
"32669",1568263618,96
"32670",1568263618,11
"32671",1568277218,7
"32672",1568284018,1
"32673",1568297618,16
"32674",1568304418,96
"32675",1568311218,96
"32676",1568318018,7
"32677",1568324818,2
"32678",1568331618,13
"32679",1568331618,1
"32680",1568345218,2
"32681",1568345218,3
"32682",1568345218,7
"32683",1568345218,13
"32684",1568352018,7
"32685",1568358818,1
"32686",1568358818,1
"32687",1568365618,1
"32688",1568372418,96
"32689",1568372418,7
"32690",1568379218,96
"32691",1568406418,13
"32692",1568406418,96
"32693",1568406418,2
"32694",1568420018,96
"32695",1568420018,96
"32696",1568433618,3
"32697",1568447218,7
"32698",1564952018,13
"32699",1568467618,13
"32700",1568467618,2
"32701",1568467618,10
"32702",1568467618,13
"32703",1568474418,2
"32704",1565115218,2
"32705",1568501618,13
"32706",1568501618,96
"32707",1568515218,1
"32708",1568522018,96
"32709",1568522018,15
"32710",1568522018,7
"32711",1568522018,7
"32712",1568528818,5
"32713",1564986018,13
"32714",1568556018,2
"32715",1568556018,13
"32716",1568562818,2
"32717",1568562818,2
"32718",1568562818,7
"32719",1568569618,7
"32720",1568569618,2
"32721",1564965618,3
"32722",1568590018,2
"32723",1568590018,14
"32724",1568596818,1
"32725",1568610418,2
"32726",1568617218,96
"32727",1568624018,7
"32728",1568624698,96
"32729",1568630818,13
"32730",1568630818,1
"32731",1568637618,96
"32732",1568637618,13
"32733",1568644418,96
"32734",1568644418,11
"32735",1568651218,7
"32736",1568651218,96
"32737",1568658018,1
"32738",1568664818,2
"32739",1568664818,96
"32740",1565088018,96
"32741",1568685218,96
"32742",1568685218,10
"32743",1568685218,96
"32744",1568692018,7
"32745",1568698818,1
"32746",1568705618,1
"32747",1568705618,96
"32748",1568705618,13
"32749",1568705618,13
"32750",1568705618,2
"32751",1568712418,13
"32752",1568712418,13
"32753",1568712418,96
"32754",1568712418,13
"32755",1568712418,16
"32756",1568719218,1
"32757",1568726018,96
"32758",1568732818,96
"32759",1568732818,3
"32760",1568726018,1
"32761",1568732818,1
"32762",1568739618,-8
"32763",1568746418,1
"32764",1565387218,13
"32765",1565829218,13
"32766",1570596018,7
"32767",1570596018,1
"32768",1570596018,1
"32769",1568753218,16
"32770",1568773618,13
"32771",1568787218,13
"32772",1568787218,96
"32773",1568787218,96
"32774",1568787218,13
"32775",1568787218,13
"32776",1568800818,1
"32777",1568800818,2
"32778",1568807618,2
"32779",1568814418,13
"32780",1568821218,7
"32781",1568821218,96
"32782",1568821218,1
"32783",1568828018,96
"32784",1568828018,13
"32785",1568828018,96
"32786",1568841618,7
"32787",1566183498,13
"32788",1568848418,2
"32789",1568855218,2
"32790",1568862018,3
"32791",1568868818,7
"32792",1568875618,3
"32793",1568875618,96
"32794",1565632018,1
"32795",1565645618,3
"32796",1565856418,13
"32797",1568882418,7
"32798",1568882418,13
"32799",1568889218,1
"32800",1568889218,5
"32801",1568896018,13
"32802",1568902818,96
"32803",1568923218,3
"32804",1568923218,13
"32805",1568930018,14
"32806",1568943618,3
"32807",1568950418,13
"32808",1568964018,13
"32809",1568970818,1
"32810",1568970818,1
"32811",1568977618,96
"32812",1568977618,2
"32813",1568984418,2
"32814",1565502818,3
"32815",1569004818,2
"32816",1569004818,2
"32817",1569018418,1
"32818",1569018418,2
"32819",1565761218,3
"32820",1569038818,3
"32821",1569045618,7
"32822",1569038818,2
"32823",1569052418,1
"32824",1569072818,1
"32825",1566400418,1
"32826",1569079618,1
"32827",1569086418,14
"32828",1569086418,96
"32829",1566434418,2
"32830",1569134018,2
"32831",1569134018,13
"32832",1569147618,5
"32833",1569168018,13
"32834",1569181618,96
"32835",1569181618,2
"32836",1569215618,96
"32837",1569215618,96
"32838",1569215618,13
"32839",1569215618,96
"32840",1566529618,2
"32841",1566529618,-8
"32842",1566040018,3
"32843",1566053618,1
"32844",1565774818,2
"32845",1566686018,2
"32846",1566360298,2
"32847",1565768018,3
"32848",1565985618,13
"32849",1566958018,-8
"32850",1566958018,13
"32851",1566012818,2
"32852",1567032818,2
"32853",1565958418,13
"32854",1566046818,2
"32855",1566006018,1
"32856",1566060418,13
"32857",1567386418,-8
"32858",1566611218,13
"32859",1566624818,13
"32860",1566692818,96
"32861",1566148818,13
"32862",1566754018,2
"32863",1566808418,2
"32864",1567692418,2
"32865",1567991618,96
"32866",1567134818,7
"32867",1566658818,1
"32868",1567216418,3
"32869",1567474818,2
"32870",1568365618,-8
"32871",1567026018,2
"32872",1568188818,13
"32873",1566726818,2
"32874",1568406418,2
"32875",1567304818,7
"32876",1567311618,13
"32877",1568821218,-8
"32878",1566937618,7
"32879",1568379218,7
"32880",1568379218,7
"32881",1568379218,13
"32882",1567359218,1
"32883",1570589218,96
"32884",1567393218,2
"32885",1568596818,13
"32886",1567549618,13
"32887",1567481618,3
"32888",1567502018,1
"32889",1569508018,-8
"32890",1567421098,13
"32891",1569752818,-8
"32892",1569181618,-8
"32893",1570160818,2
"32894",1568059618,3
"32895",1569950018,2
"32896",1568658018,1
"32897",1568379218,96
"32898",1570235618,-8
"32899",1569467218,3
"32900",1568807618,1
"32901",1568447218,7
"32902",1568447218,96
"32903",1568447218,96
"32904",1568447218,10
"32905",1568943618,2
"32906",1568556018,2
"32907",1569752818,13
"32908",1569752818,96
"32909",1568630818,13
"32910",1570052018,2
"32911",1570099618,2
"32912",1569079618,1
"32913",1568685218,96
"32914",1569834418,2
"32915",1570249218,7
"32916",1570249218,2
"32917",1568841618,13
"32918",1568841618,13
"32919",1570398818,2
"32920",1568902818,13
"32921",1569215618,13
"32922",1569229218,1
"32923",1569229218,1
"32924",1569236018,-8
"32925",1569242818,13
"32926",1569249618,2
"32927",1569249618,13
"32928",1569270018,-8
"32929",1569276818,96
"32930",1569276818,2
"32931",1569290418,-8
"32932",1569317618,-8
"32933",1569317618,-8
"32934",1569324418,2
"32935",1569324418,96
"32936",1569338018,-8
"32937",1569338018,-8
"32938",1569338018,7
"32939",1569338018,7
"32940",1569358418,-8
"32941",1569358418,3
"32942",1569351618,14
"32943",1569351618,-8
"32944",1569351618,7
"32945",1569351618,13
"32946",1569372018,-8
"32947",1569378818,13
"32948",1569378818,-8
"32949",1569392418,-8
"32950",1569392418,2
"32951",1569399218,13
"32952",1569406018,-8
"32953",1569426418,2
"32954",1569440018,96
"32955",1569440018,-8
"32956",1569446818,3
"32957",1569446818,96
"32958",1569446818,13
"32959",1569453618,3
"32960",1569453618,-8
"32961",1569453618,7
"32962",1569453618,7
"32963",1569460418,2
"32964",1569460418,-8
"32965",1569460418,3
"32966",1569460418,96
"32967",1569467218,-8
"32968",1569474018,1
"32969",1569474018,-8
"32970",1569487618,2
"32971",1569494418,2
"32972",1569508018,-8
"32973",1569508018,-8
"32974",1569514818,3
"32975",1569514818,-8
"32976",1569514818,-8
"32977",1569514818,2
"32978",1569521618,3
"32979",1569528418,-8
"32980",1569528418,96
"32981",1569589618,2
"32982",1569589618,-8
"32983",1569623618,-8
"32984",1569623618,13
"32985",1569630418,1
"32986",1569630418,16
"32987",1569644018,96
"32988",1569671218,3
"32989",1569671218,-8
"32990",1569684818,2
"32991",1569691618,1
"32992",1569691618,1
"32993",1569705218,96
"32994",1569705218,-8
"32995",1569705218,13
"32996",1569712018,-8
"32997",1569712018,7
"32998",1569712018,16
"32999",1569718818,2
"33000",1569739218,96
"33001",1569739218,16
"33002",1569746018,13
"33003",1569752818,-8
"33004",1569759618,14
"33005",1569759618,96
"33006",1569759618,13
"33007",1569759618,13
"33008",1569759618,13
"33009",1569766418,-8
"33010",1569766418,3
"33011",1569766418,7
"33012",1569766418,13
"33013",1569773218,96
"33014",1569773218,96
"33015",1569780018,96
"33016",1569793618,7
"33017",1569793618,2
"33018",1569800418,1
"33019",1569820818,1
"33020",1569834418,1
"33021",1569848018,2
"33022",1569868418,96
"33023",1569868418,1
"33024",1569882018,1
"33025",1569882018,1
"33026",1569909218,1
"33027",1569936418,1
"33028",1569936418,2
"33029",1569950018,1
"33030",1569956818,1
"33031",1569984018,1
"33032",1569984018,2
"33033",1569990818,1
"33034",1569990818,5
"33035",1570011218,96
"33036",1570011218,1
"33037",1570018018,1
"33038",1570018018,1
"33039",1570024818,13
"33040",1570024818,5
"33041",1570052018,2
"33042",1570072418,16
"33043",1570079218,2
"33044",1570079218,2
"33045",1570086018,-8
"33046",1570092818,1
"33047",1570092818,2
"33048",1570106418,1
"33049",1570120018,2
"33050",1570120018,2
"33051",1570126818,1
"33052",1570126818,1
"33053",1570133618,-8
"33054",1570154018,-8
"33055",1570154018,2
"33056",1570160818,7
"33057",1570167618,-8
"33058",1570167618,-8
"33059",1570181218,13
"33060",1570188018,96
"33061",1570188018,7
"33062",1570208418,-8
"33063",1570208418,-8
"33064",1570215218,13
"33065",1570215218,12
"33066",1570222018,1
"33067",1570222018,2
"33068",1570235618,96
"33069",1570235618,-8
"33070",1570249218,3
"33071",1570256018,13
"33072",1570256018,-8
"33073",1570256018,7
"33074",1570262818,13
"33075",1570262818,12
"33076",1570269618,-8
"33077",1570269618,-8
"33078",1570290018,96
"33079",1570296818,13
"33080",1570296818,7
"33081",1570296818,10
"33082",1570303618,-8
"33083",1570317218,96
"33084",1570330818,1
"33085",1570330818,-8
"33086",1570337618,12
"33087",1570337618,96
"33088",1570337618,96
"33089",1570337618,13
"33090",1570337618,13
"33091",1570337618,13
"33092",1570337618,12
"33093",1570344418,7
"33094",1570344418,96
"33095",1570364818,96
"33096",1570364818,3
"33097",1570385218,1
"33098",1570385218,96
"33099",1570392018,1
"33100",1570392018,1
"33101",1570398818,1
"33102",1570405618,-8
"33103",1570405618,13
"33104",1570413098,-8
"33105",1570412418,-8
"33106",1570412418,13
"33107",1570419218,13
"33108",1570419218,96
"33109",1570432818,13
"33110",1570432818,5
"33111",1570432818,7
"33112",1570432818,13
"33113",1570446418,2
"33114",1570446418,2
"33115",1570453218,2
"33116",1570466818,-8
"33117",1570466818,-8
"33118",1570480418,3
"33119",1570480418,-8
"33120",1570480418,13
"33121",1570487218,-8
"33122",1570528018,96
"33123",1570528018,15
"33124",1570568818,-8
"33125",1570568818,5
"33126",1570575618,96
"33127",1632006818,7
"33128",1632020418,13
"33129",1632027218,14
"33130",1632034018,13
"33131",1632040818,13
"33132",1632040818,9
"33133",1632040818,13
"33134",1632047618,3
"33135",1632061218,13
"33136",1632061218,4
"33137",1632068018,2
"33138",1632068018,2
"33139",1632074818,13
"33140",1632074818,13
"33141",1632074818,13
"33142",1632081618,13
"33143",1632088418,5
"33144",1632108818,1
"33145",1632095218,2
"33146",1632034018,13
"33147",1632115618,13
"33148",1632129218,13
"33149",1638167618,14
"33150",1638167618,3
"33151",1632136018,5
"33152",1632142818,7
"33153",1632149618,2
"33154",1632156418,5
"33155",1632163218,14
"33156",1632170018,5
"33157",1632176818,96
"33158",1632176818,96
"33159",1632190418,2
"33160",1632183618,2
"33161",1632197218,14
"33162",1632197218,96
"33163",1632204018,2
"33164",1632210818,1
"33165",1632224418,3
"33166",1632210818,3
"33167",1632210818,2
"33168",1632244818,13
"33169",1632244818,7
"33170",1632258418,96
"33171",1632265218,96
"33172",1632265218,14
"33173",1632272018,96
"33174",1632278818,13
"33175",1632272018,13
"33176",1632272018,13
"33177",1632285618,7
"33178",1632292418,3
"33179",1632299218,13
"33180",1632299218,13
"33181",1632306018,13
"33182",1632306018,96
"33183",1632312818,13
"33184",1632326418,5
"33185",1632326418,3
"33186",1632326418,13
"33187",1632353618,96
"33188",1632340018,13
"33189",1632346818,13
"33190",1632360418,96
"33191",1632367218,13
"33192",1632367218,13
"33193",1632367218,13
"33194",1632374018,10
"33195",1632387618,14
"33196",1632387618,13
"33197",1632387618,7
"33198",1632394418,96
"33199",1632401218,13
"33200",1632428418,96
"33201",1632428418,13
"33202",1632435218,96
"33203",1632435218,96
"33204",1632442018,3
"33205",1632448818,1
"33206",1632448818,1
"33207",1632455618,96
"33208",1632462418,13
"33209",1632469218,16
"33210",1632081618,3
"33211",1632476018,13
"33212",1632482818,13
"33213",1632476018,13
"33214",1632476018,13
"33215",1632489618,3
"33216",1632496418,2
"33217",1632496418,7
"33218",1632496418,3
"33219",1632496418,13
"33220",1632503218,13
"33221",1632503218,14
"33222",1632503218,96
"33223",1632510018,96
"33224",1632516818,3
"33225",1632516818,12
"33226",1632523618,96
"33227",1632523618,13
"33228",1632523618,96
"33229",1632523618,16
"33230",1632523618,13
"33231",1632530418,13
"33232",1632537218,96
"33233",1632537218,13
"33234",1632550818,1
"33235",1632550818,7
"33236",1632564418,14
"33237",1632571218,1
"33238",1632584818,3
"33239",1632584818,7
"33240",1632591618,4
"33241",1632591618,3
"33242",1632598418,96
"33243",1632605218,96
"33244",1632612018,13
"33245",1632612018,1
"33246",1632612018,5
"33247",1632618818,96
"33248",1632625618,2
"33249",1632625618,2
"33250",1632632418,7
"33251",1632632418,96
"33252",1632652818,1
"33253",1632652818,1
"33254",1632659618,13
"33255",1632666418,96
"33256",1632673218,7
"33257",1632673218,2
"33258",1632680018,2
"33259",1632680018,1
"33260",1632693618,3
"33261",1632700418,16
"33262",1632707218,16
"33263",1632707218,16
"33264",1632714018,4
"33265",1632714018,1
"33266",1632714018,7
"33267",1632142818,1
"33268",1632720818,96
"33269",1632720818,2
"33270",1632727618,13
"33271",1632734418,13
"33272",1632734418,13
"33273",1632741218,13
"33274",1632149618,7
"33275",1632754818,7
"33276",1632754818,7
"33277",1632754818,13
"33278",1632761618,13
"33279",1632761618,13
"33280",1632768418,1
"33281",1632775218,13
"33282",1632775218,96
"33283",1632782018,96
"33284",1632795618,96
"33285",1632795618,-8
"33286",1632795618,2
"33287",1632795618,7
"33288",1632802418,13
"33289",1632802418,13
"33290",1632822818,96
"33291",1632822818,13
"33292",1632822818,13
"33293",1632829618,96
"33294",1632836418,7
"33295",1632836418,96
